"","state","naics","emp","OCC_CODE.x","OCC_Title","TOT_EMP","vulrat"
"651","Montana","49",5100,23,"All Occupations",463280,0.0110084614056294
"652","Montana","23",56240,23,"All Occupations",463280,0.121395268520117
"653","Montana","31",15590,23,"All Occupations",463280,0.0336513555517182
"654","Montana","32",7170,23,"All Occupations",463280,0.0154766016232084
"655","Montana","33",3170,23,"All Occupations",463280,0.00684251424624417
"656","Montana","42",19880,23,"All Occupations",463280,0.0429114142635123
"657","Montana","44",65280,23,"All Occupations",463280,0.140908305992057
"658","Montana","45",11310,23,"All Occupations",463280,0.0244128820583664
"659","Nebraska","32",16680,41,"All Occupations",978290,0.0170501589508224
"660","Nebraska","22",850,41,"All Occupations",978290,0.000868863016079077
"661","Nebraska","23",104230,41,"All Occupations",978290,0.106543049606967
"662","Nebraska","31",119420,41,"All Occupations",978290,0.122070142800192
"663","Nebraska","11",550,41,"All Occupations",978290,0.000562205480992344
"664","Nebraska","21",1210,41,"All Occupations",978290,0.00123685205818316
"665","Nebraska","53",14820,41,"All Occupations",978290,0.0151488822332846
"666","Nebraska","54",24380,41,"All Occupations",978290,0.0249210356847152
"667","Nebraska","55",11670,41,"All Occupations",978290,0.0119289781148739
"668","Nebraska","56",103890,41,"All Occupations",978290,0.106195504400536
"669","Nebraska","61",42500,41,"All Occupations",978290,0.0434431508039538
"670","Nebraska","33",20920,41,"All Occupations",978290,0.0213842521133815
"671","Nebraska","42",54560,41,"All Occupations",978290,0.0557707837144405
"672","Nebraska","44",110870,41,"All Occupations",978290,0.11333040305022
"673","Nebraska","45",21590,41,"All Occupations",978290,0.0220691206084086
"674","Nebraska","48",86470,41,"All Occupations",978290,0.0883889235298327
"675","Nebraska","49",15050,41,"All Occupations",978290,0.0153839863435178
"676","Nebraska","51",12530,41,"All Occupations",978290,0.0128080630487892
"677","Nebraska","52",50250,41,"All Occupations",978290,0.0513651371270278
"678","Nebraska","81",29070,41,"All Occupations",978290,0.0297151151499044
"679","Nebraska","62",53510,41,"All Occupations",978290,0.0546974823416369
"680","Nebraska","71",19230,41,"All Occupations",978290,0.0196567479990596
"681","Nebraska","72",146440,41,"All Occupations",978290,0.149689764793671
"682","Nebraska","99",63800,41,"All Occupations",978290,0.0652158357951119
"683","Nevada","31",36760,41,"All Occupations",1347130,0.0272876411333724
"684","Nevada","33",12960,41,"All Occupations",1347130,0.00962045236911063
"685","Nevada","42",39470,41,"All Occupations",1347130,0.0292993252321602
"686","Nevada","44",148140,41,"All Occupations",1347130,0.109967115274695
"687","Nevada","32",14300,41,"All Occupations",1347130,0.0106151596356699
"688","Nevada","53",40640,41,"All Occupations",1347130,0.0301678382932605
"689","Nevada","54",40680,41,"All Occupations",1347130,0.0301975310474861
"690","Nevada","55",16320,41,"All Occupations",1347130,0.0121146437240652
"691","Nevada","56",260740,41,"All Occupations",1347130,0.1935522184199
"692","Nevada","61",29900,41,"All Occupations",1347130,0.0221953337836734
"693","Nevada","62",58990,41,"All Occupations",1347130,0.0437893892942775
"694","Nevada","71",40650,41,"All Occupations",1347130,0.0301752614818169
"695","Nevada","72",685590,41,"All Occupations",1347130,0.508926384239086
"696","Nevada","45",33480,41,"All Occupations",1347130,0.0248528352868691
"697","Nevada","48",79450,41,"All Occupations",1347130,0.0589772330806975
"698","Nevada","49",38180,41,"All Occupations",1347130,0.028341733908383
"699","Nevada","51",11760,41,"All Occupations",1347130,0.00872966974234112
"700","Nevada","52",29530,41,"All Occupations",1347130,0.0219206758070862
"701","Nevada","11",100,41,"All Occupations",1347130,7.42318855641252e-05
"702","Nevada","21",25050,41,"All Occupations",1347130,0.0185950873338134
"703","Nevada","22",4240,41,"All Occupations",1347130,0.00314743194791891
"704","Nevada","23",189720,41,"All Occupations",1347130,0.140832733292258
"705","Nevada","81",49430,41,"All Occupations",1347130,0.0366928210343471
"706","Nevada","99",54710,41,"All Occupations",1347130,0.0406122645921329
"707","New Hampshire","71",16790,23,"All Occupations",652920,0.0257152484224714
"708","New Hampshire","72",131190,23,"All Occupations",652920,0.200928138209888
"709","New Hampshire","45",24120,23,"All Occupations",652920,0.0369417386509833
"710","New Hampshire","48",18100,23,"All Occupations",652920,0.0277216198002818
"711","New Hampshire","81",29590,23,"All Occupations",652920,0.0453194878392452
"712","New Hampshire","99",38250,23,"All Occupations",652920,0.0585829810696563
"713","New Hampshire","11",960,23,"All Occupations",652920,0.00147031795625804
"714","New Hampshire","21",790,23,"All Occupations",652920,0.00120994915150401
"715","New Hampshire","22",2320,23,"All Occupations",652920,0.00355326839429027
"716","New Hampshire","23",53260,23,"All Occupations",652920,0.0815720149482326
"717","New Hampshire","31",33300,23,"All Occupations",652920,0.0510016541077008
"718","New Hampshire","32",10900,23,"All Occupations",652920,0.0166942351283465
"719","New Hampshire","33",23580,23,"All Occupations",652920,0.0361146848005881
"720","New Hampshire","42",20720,23,"All Occupations",652920,0.0317343625559027
"721","New Hampshire","44",90720,23,"All Occupations",652920,0.138945046866385
"722","New Hampshire","52",22690,23,"All Occupations",652920,0.0347515775286406
"723","New Hampshire","53",11670,23,"All Occupations",652920,0.0178735526557618
"724","New Hampshire","49",7390,23,"All Occupations",652920,0.011318385100778
"725","New Hampshire","51",8470,23,"All Occupations",652920,0.0129724928015683
"726","New Hampshire","56",64270,23,"All Occupations",652920,0.098434724009067
"727","New Hampshire","61",28180,23,"All Occupations",652920,0.0431599583409912
"728","New Hampshire","54",17720,23,"All Occupations",652920,0.0271396189425963
"729","New Hampshire","55",4500,23,"All Occupations",652920,0.00689211541995957
"730","New Hampshire","62",40960,23,"All Occupations",652920,0.0627335661336764
"731","New Jersey","11",1100,41,"All Occupations",4050170,0.00027159353804902
"732","New Jersey","21",600,41,"All Occupations",4050170,0.00014814192984492
"733","New Jersey","49",159120,41,"All Occupations",4050170,0.0392872397948728
"734","New Jersey","51",45340,41,"All Occupations",4050170,0.0111945918319478
"735","New Jersey","52",120670,41,"All Occupations",4050170,0.0297938111239775
"736","New Jersey","53",103260,41,"All Occupations",4050170,0.0254952261263107
"737","New Jersey","22",22190,41,"All Occupations",4050170,0.00547878237209796
"738","New Jersey","23",302240,41,"All Occupations",4050170,0.0746240281272144
"739","New Jersey","31",184870,41,"All Occupations",4050170,0.045644997617384
"740","New Jersey","32",95370,41,"All Occupations",4050170,0.02354715974885
"741","New Jersey","33",55670,41,"All Occupations",4050170,0.0137451020574445
"742","New Jersey","42",245000,41,"All Occupations",4050170,0.060491288020009
"743","New Jersey","44",511500,41,"All Occupations",4050170,0.126290995192794
"744","New Jersey","45",88200,41,"All Occupations",4050170,0.0217768636872033
"745","New Jersey","48",244670,41,"All Occupations",4050170,0.0604098099585943
"746","New Jersey","99",241220,41,"All Occupations",4050170,0.059557993861986
"747","New Jersey","54",151100,41,"All Occupations",4050170,0.037307075999279
"748","New Jersey","55",42120,41,"All Occupations",4050170,0.0103995634751134
"749","New Jersey","56",723600,41,"All Occupations",4050170,0.178659167392974
"750","New Jersey","61",149730,41,"All Occupations",4050170,0.0369688185927998
"751","New Jersey","62",318240,41,"All Occupations",4050170,0.0785744795897456
"752","New Jersey","71",93750,41,"All Occupations",4050170,0.0231471765382688
"753","New Jersey","72",721980,41,"All Occupations",4050170,0.178259184182392
"754","New Jersey","81",178680,41,"All Occupations",4050170,0.0441166667078172
"755","New Mexico","53",18570,23,"All Occupations",811680,0.0228784742755766
"756","New Mexico","54",32210,23,"All Occupations",811680,0.0396831263552139
"757","New Mexico","55",3870,23,"All Occupations",811680,0.00476788882318155
"758","New Mexico","56",96640,23,"All Occupations",811680,0.1190616991918
"759","New Mexico","52",27060,23,"All Occupations",811680,0.0333382613837966
"760","New Mexico","11",2310,23,"All Occupations",811680,0.00284594914251922
"761","New Mexico","21",36590,23,"All Occupations",811680,0.0450793416124581
"762","New Mexico","22",7030,23,"All Occupations",811680,0.00866104868913858
"763","New Mexico","23",107020,23,"All Occupations",811680,0.131849990143899
"764","New Mexico","61",38000,23,"All Occupations",811680,0.0468164794007491
"765","New Mexico","62",48790,23,"All Occupations",811680,0.0601098955253302
"766","New Mexico","71",13980,23,"All Occupations",811680,0.0172235363690124
"767","New Mexico","72",191490,23,"All Occupations",811680,0.235918095801301
"768","New Mexico","81",28670,23,"All Occupations",811680,0.0353218016952494
"769","New Mexico","99",72080,23,"All Occupations",811680,0.0888034693475261
"770","New Mexico","48",33030,23,"All Occupations",811680,0.0406933767001774
"771","New Mexico","49",6440,23,"All Occupations",811680,0.00793416124581116
"772","New Mexico","51",7600,23,"All Occupations",811680,0.00936329588014981
"773","New Mexico","31",20940,23,"All Occupations",811680,0.0257983441750444
"774","New Mexico","32",3700,23,"All Occupations",811680,0.00455844667849399
"775","New Mexico","33",3740,23,"All Occupations",811680,0.00460772718312636
"776","New Mexico","42",25170,23,"All Occupations",811680,0.0310097575399172
"777","New Mexico","44",95610,23,"All Occupations",811680,0.117792726197516
"778","New Mexico","45",22960,23,"All Occupations",811680,0.0282870096589789
"779","New York","32",141230,41,"All Occupations",9385620,0.0150474875394486
"780","New York","33",158860,41,"All Occupations",9385620,0.0169258930150592
"781","New York","23",858320,41,"All Occupations",9385620,0.0914505381637015
"782","New York","31",336700,41,"All Occupations",9385620,0.0358740285671059
"783","New York","11",4610,41,"All Occupations",9385620,0.000491176928109171
"784","New York","21",8780,41,"All Occupations",9385620,0.000935473628806621
"785","New York","22",64060,41,"All Occupations",9385620,0.00682533492726107
"786","New York","54",377080,41,"All Occupations",9385620,0.0401763548918452
"787","New York","55",92730,41,"All Occupations",9385620,0.00988000792702027
"788","New York","56",1162000,41,"All Occupations",9385620,0.1238064187555
"789","New York","61",514430,41,"All Occupations",9385620,0.0548104440622996
"790","New York","62",816740,41,"All Occupations",9385620,0.0870203566732938
"791","New York","42",366930,41,"All Occupations",9385620,0.0390949132822339
"792","New York","44",981360,41,"All Occupations",9385620,0.104559954483561
"793","New York","45",201790,41,"All Occupations",9385620,0.0214999115668437
"794","New York","48",366470,41,"All Occupations",9385620,0.0390459021353944
"795","New York","49",138400,41,"All Occupations",9385620,0.0147459624404142
"796","New York","51",189740,41,"All Occupations",9385620,0.0202160326115909
"797","New York","52",360340,41,"All Occupations",9385620,0.038392775330772
"798","New York","53",437170,41,"All Occupations",9385620,0.0465787023126869
"799","New York","99",680440,41,"All Occupations",9385620,0.0724981407727992
"800","New York","71",255890,41,"All Occupations",9385620,0.0272640486190577
"801","New York","72",1676850,41,"All Occupations",9385620,0.178661612125784
"802","New York","81",478420,41,"All Occupations",9385620,0.0509737236325357
"803","North Carolina","32",172140,41,"All Occupations",4383210,0.0392725878979104
"804","North Carolina","33",174200,41,"All Occupations",4383210,0.0397425630987336
"805","North Carolina","42",208870,41,"All Occupations",4383210,0.0476522913572473
"806","North Carolina","44",558940,41,"All Occupations",4383210,0.127518416868003
"807","North Carolina","45",121340,41,"All Occupations",4383210,0.0276829081882912
"808","North Carolina","53",98480,41,"All Occupations",4383210,0.0224675523189626
"809","North Carolina","54",129570,41,"All Occupations",4383210,0.0295605275585701
"810","North Carolina","55",57390,41,"All Occupations",4383210,0.0130931440656505
"811","North Carolina","56",695600,41,"All Occupations",4383210,0.15869648043329
"812","North Carolina","61",167890,41,"All Occupations",4383210,0.038302978867086
"813","North Carolina","62",270250,41,"All Occupations",4383210,0.061655727195366
"814","North Carolina","71",119080,41,"All Occupations",4383210,0.027167304327194
"815","North Carolina","72",885640,41,"All Occupations",4383210,0.202052833425731
"816","North Carolina","81",162810,41,"All Occupations",4383210,0.0371440108961241
"817","North Carolina","48",235310,41,"All Occupations",4383210,0.0536844002454822
"818","North Carolina","49",82580,41,"All Occupations",4383210,0.0188400738271723
"819","North Carolina","51",46850,41,"All Occupations",4383210,0.0106885136692059
"820","North Carolina","52",132080,41,"All Occupations",4383210,0.0301331672450099
"821","North Carolina","11",11710,41,"All Occupations",4383210,0.00267155805904805
"822","North Carolina","21",4870,41,"All Occupations",4383210,0.00111105787767412
"823","North Carolina","22",24880,41,"All Occupations",4383210,0.00567620533809697
"824","North Carolina","23",506240,41,"All Occupations",4383210,0.11549526488578
"825","North Carolina","31",443220,41,"All Occupations",4383210,0.101117674033414
"826","North Carolina","99",278890,41,"All Occupations",4383210,0.0636268853192067
"827","North Dakota","72",68620,23,"All Occupations",416550,0.164734125555155
"828","North Dakota","81",12680,23,"All Occupations",416550,0.030440523346537
"829","North Dakota","45",7300,23,"All Occupations",416550,0.0175249069739527
"830","North Dakota","48",28500,23,"All Occupations",416550,0.0684191573640619
"831","North Dakota","49",3770,23,"All Occupations",416550,0.00905053414956188
"832","North Dakota","99",29670,23,"All Occupations",416550,0.0712279438242708
"833","North Dakota","11",740,23,"All Occupations",416550,0.0017764974192774
"834","North Dakota","21",35210,23,"All Occupations",416550,0.0845276677469692
"835","North Dakota","22",5750,23,"All Occupations",416550,0.013803865082223
"836","North Dakota","23",60520,23,"All Occupations",416550,0.145288680830633
"837","North Dakota","31",14100,23,"All Occupations",416550,0.0338494778537991
"838","North Dakota","32",3010,23,"All Occupations",416550,0.00722602328652023
"839","North Dakota","33",3440,23,"All Occupations",416550,0.00825831232745169
"840","North Dakota","42",31650,23,"All Occupations",416550,0.0759812747569319
"841","North Dakota","44",46310,23,"All Occupations",416550,0.11117512903613
"842","North Dakota","52",18720,23,"All Occupations",416550,0.0449405833633417
"843","North Dakota","53",8650,23,"All Occupations",416550,0.0207658144280399
"844","North Dakota","54",9840,23,"All Occupations",416550,0.023622614332013
"845","North Dakota","51",4280,23,"All Occupations",416550,0.0102748769655504
"846","North Dakota","56",24920,23,"All Occupations",416550,0.0598247509302605
"847","North Dakota","61",16530,23,"All Occupations",416550,0.0396831112711559
"848","North Dakota","62",28450,23,"All Occupations",416550,0.0682991237546513
"849","North Dakota","55",2970,23,"All Occupations",416550,0.00712999639899172
"850","North Dakota","71",10470,23,"All Occupations",416550,0.025135037810587
"851","Ohio","11",3300,41,"All Occupations",5416810,0.000609214648473917
"852","Ohio","21",20560,41,"All Occupations",5416810,0.00379559187049204
"853","Ohio","22",29970,41,"All Occupations",5416810,0.00553277667114039
"854","Ohio","51",65280,41,"All Occupations",5416810,0.0120513734098113
"855","Ohio","52",208620,41,"All Occupations",5416810,0.0385134424135238
"856","Ohio","53",106030,41,"All Occupations",5416810,0.0195742512659665
"857","Ohio","54",138070,41,"All Occupations",5416810,0.0254891716711496
"858","Ohio","23",508380,41,"All Occupations",5416810,0.0938522857549
"859","Ohio","31",490350,41,"All Occupations",5416810,0.090523758448238
"860","Ohio","32",233910,41,"All Occupations",5416810,0.0431822419468285
"861","Ohio","33",395760,41,"All Occupations",5416810,0.0730614512969811
"862","Ohio","42",278190,41,"All Occupations",5416810,0.0513567948663512
"863","Ohio","44",614060,41,"All Occupations",5416810,0.113361923346028
"864","Ohio","45",141050,41,"All Occupations",5416810,0.0260393109597715
"865","Ohio","48",309600,41,"All Occupations",5416810,0.0571554106568257
"866","Ohio","49",149810,41,"All Occupations",5416810,0.0276564989357205
"867","Ohio","62",372750,41,"All Occupations",5416810,0.068813563702622
"868","Ohio","55",89400,41,"All Occupations",5416810,0.016504178658657
"869","Ohio","56",732220,41,"All Occupations",5416810,0.135175499971385
"870","Ohio","61",197170,41,"All Occupations",5416810,0.0363996521938189
"871","Ohio","99",280550,41,"All Occupations",5416810,0.0517924756452599
"872","Ohio","71",122770,41,"All Occupations",5416810,0.0226646310282251
"873","Ohio","72",964930,41,"All Occupations",5416810,0.178136209318769
"874","Ohio","81",222620,41,"All Occupations",5416810,0.0410979894070495
"875","Oklahoma","53",30750,23,"All Occupations",1594370,0.0192866147757421
"876","Oklahoma","54",48840,23,"All Occupations",1594370,0.0306327891267397
"877","Oklahoma","55",13200,23,"All Occupations",1594370,0.00827913219641614
"878","Oklahoma","56",200950,23,"All Occupations",1594370,0.126037243550744
"879","Oklahoma","61",82990,23,"All Occupations",1594370,0.0520519076500436
"880","Oklahoma","11",1220,23,"All Occupations",1594370,0.000765192521183916
"881","Oklahoma","21",80790,23,"All Occupations",1594370,0.0506720522839742
"882","Oklahoma","22",14420,23,"All Occupations",1594370,0.00904432471760006
"883","Oklahoma","23",167930,23,"All Occupations",1594370,0.105326868920012
"884","Oklahoma","31",96340,23,"All Occupations",1594370,0.0604251208941463
"885","Oklahoma","62",81580,23,"All Occupations",1594370,0.05116754580179
"886","Oklahoma","71",52520,23,"All Occupations",1594370,0.032940910829983
"887","Oklahoma","72",331350,23,"All Occupations",1594370,0.207825034339582
"888","Oklahoma","81",49090,23,"All Occupations",1594370,0.030789590872884
"889","Oklahoma","99",151270,23,"All Occupations",1594370,0.0948776005569598
"890","Oklahoma","48",82320,23,"All Occupations",1594370,0.051631678970377
"891","Oklahoma","49",29870,23,"All Occupations",1594370,0.0187346726293144
"892","Oklahoma","51",17580,23,"All Occupations",1594370,0.0110262987888633
"893","Oklahoma","52",57280,23,"All Occupations",1594370,0.0359264160765694
"894","Oklahoma","32",26200,23,"All Occupations",1594370,0.0164328229959169
"895","Oklahoma","33",53320,23,"All Occupations",1594370,0.0334426764176446
"896","Oklahoma","42",64350,23,"All Occupations",1594370,0.0403607694575287
"897","Oklahoma","44",190350,23,"All Occupations",1594370,0.119388849514228
"898","Oklahoma","45",40520,23,"All Occupations",1594370,0.0254144270150592
"899","Oregon","32",59670,41,"All Occupations",1886090,0.031636878409832
"900","Oregon","33",52390,41,"All Occupations",1886090,0.0277770413925104
"901","Oregon","42",67240,41,"All Occupations",1886090,0.0356504726709754
"902","Oregon","31",142820,41,"All Occupations",1886090,0.0757227915953109
"903","Oregon","11",15390,41,"All Occupations",1886090,0.00815973787040915
"904","Oregon","21",3560,41,"All Occupations",1886090,0.00188750271726164
"905","Oregon","22",6580,41,"All Occupations",1886090,0.00348869884257909
"906","Oregon","23",216840,41,"All Occupations",1886090,0.114968002587363
"907","Oregon","55",23280,41,"All Occupations",1886090,0.0123429952971491
"908","Oregon","56",208750,41,"All Occupations",1886090,0.110678705682125
"909","Oregon","61",66440,41,"All Occupations",1886090,0.035226314756984
"910","Oregon","62",113080,41,"All Occupations",1886090,0.0599547211426814
"911","Oregon","71",32490,41,"All Occupations",1886090,0.0172261132819749
"912","Oregon","44",227040,41,"All Occupations",1886090,0.120376015990753
"913","Oregon","45",50890,41,"All Occupations",1886090,0.0269817453037766
"914","Oregon","48",88910,41,"All Occupations",1886090,0.0471398501662169
"915","Oregon","49",31190,41,"All Occupations",1886090,0.0165368566717389
"916","Oregon","51",21600,41,"All Occupations",1886090,0.0114522636777672
"917","Oregon","52",46990,41,"All Occupations",1886090,0.0249139754730686
"918","Oregon","53",42250,41,"All Occupations",1886090,0.0224008398326697
"919","Oregon","54",47100,41,"All Occupations",1886090,0.0249722971862424
"920","Oregon","72",355150,41,"All Occupations",1886090,0.188299603942548
"921","Oregon","81",81150,41,"All Occupations",1886090,0.0430255184005005
"922","Oregon","99",117750,41,"All Occupations",1886090,0.0624307429656061
"923","Pennsylvania","33",245780,41,"All Occupations",5847690,0.0420302717825329
"924","Pennsylvania","48",388740,41,"All Occupations",5847690,0.0664775321537222
"925","Pennsylvania","42",275750,41,"All Occupations",5847690,0.0471553724633146
"926","Pennsylvania","44",720440,41,"All Occupations",5847690,0.123200785267345
"927","Pennsylvania","45",147160,41,"All Occupations",5847690,0.0251654926988264
"928","Pennsylvania","53",116960,41,"All Occupations",5847690,0.0200010602477218
"929","Pennsylvania","54",208440,41,"All Occupations",5847690,0.0356448443744453
"930","Pennsylvania","55",90300,41,"All Occupations",5847690,0.0154419950441969
"931","Pennsylvania","56",777660,41,"All Occupations",5847690,0.132985845692915
"932","Pennsylvania","61",254940,41,"All Occupations",5847690,0.04359670228757
"933","Pennsylvania","62",478610,41,"All Occupations",5847690,0.0818459938881849
"934","Pennsylvania","71",151700,41,"All Occupations",5847690,0.0259418676434626
"935","Pennsylvania","72",956030,41,"All Occupations",5847690,0.163488488616873
"936","Pennsylvania","81",289510,41,"All Occupations",5847690,0.0495084383748113
"937","Pennsylvania","99",335780,41,"All Occupations",5847690,0.0574209645176129
"938","Pennsylvania","49",179310,41,"All Occupations",5847690,0.0306633901591911
"939","Pennsylvania","51",86160,41,"All Occupations",5847690,0.0147340231783833
"940","Pennsylvania","52",270210,41,"All Occupations",5847690,0.0462079898216219
"941","Pennsylvania","11",5680,41,"All Occupations",5847690,0.000971323719280605
"942","Pennsylvania","21",46520,41,"All Occupations",5847690,0.0079552780670658
"943","Pennsylvania","22",38220,41,"All Occupations",5847690,0.00653591418149731
"944","Pennsylvania","23",547850,41,"All Occupations",5847690,0.0936865668323731
"945","Pennsylvania","31",436520,41,"All Occupations",5847690,0.0746482799190792
"946","Pennsylvania","32",190260,41,"All Occupations",5847690,0.0325359244419591
"947","Puerto Rico","33",9600,NA,NA,NA,NA
"948","Puerto Rico","42",28790,NA,NA,NA,NA
"949","Puerto Rico","44",160080,NA,NA,NA,NA
"950","Puerto Rico","45",24920,NA,NA,NA,NA
"951","Puerto Rico","48",21420,NA,NA,NA,NA
"952","Puerto Rico","49",6560,NA,NA,NA,NA
"953","Puerto Rico","51",15510,NA,NA,NA,NA
"954","Puerto Rico","21",630,NA,NA,NA,NA
"955","Puerto Rico","23",51900,NA,NA,NA,NA
"956","Puerto Rico","31",59510,NA,NA,NA,NA
"957","Puerto Rico","32",20470,NA,NA,NA,NA
"958","Puerto Rico","52",29240,NA,NA,NA,NA
"959","Puerto Rico","62",46710,NA,NA,NA,NA
"960","Puerto Rico","61",52900,NA,NA,NA,NA
"961","Puerto Rico","99",160920,NA,NA,NA,NA
"962","Puerto Rico","71",2700,NA,NA,NA,NA
"963","Puerto Rico","72",148820,NA,NA,NA,NA
"964","Puerto Rico","81",17450,NA,NA,NA,NA
"965","Puerto Rico","53",20600,NA,NA,NA,NA
"966","Puerto Rico","54",22520,NA,NA,NA,NA
