"","state","naics","emp","OCC_CODE.x","OCC_Title","TOT_EMP","vulrat"
"967","Puerto Rico","55",10920,NA,NA,NA,NA
"968","Puerto Rico","56",190390,NA,NA,NA,NA
"969","Rhode Island","21",90,19,"All Occupations",482030,0.000186710370723814
"970","Rhode Island","22",880,19,"All Occupations",482030,0.00182561251374396
"971","Rhode Island","23",35740,19,"All Occupations",482030,0.0741447627741012
"972","Rhode Island","31",21340,19,"All Occupations",482030,0.044271103458291
"973","Rhode Island","32",4920,19,"All Occupations",482030,0.0102068335995685
"974","Rhode Island","33",11670,19,"All Occupations",482030,0.0242101114038545
"975","Rhode Island","42",12730,19,"All Occupations",482030,0.0264091446590461
"976","Rhode Island","44",53490,19,"All Occupations",482030,0.110968197000187
"977","Rhode Island","45",11090,19,"All Occupations",482030,0.0230068667925233
"978","Rhode Island","48",12320,19,"All Occupations",482030,0.0255585751924154
"979","Rhode Island","49",5500,19,"All Occupations",482030,0.0114100782108997
"980","Rhode Island","51",3860,19,"All Occupations",482030,0.00800780034437691
"981","Rhode Island","52",14900,19,"All Occupations",482030,0.0309109391531647
"982","Rhode Island","53",10340,19,"All Occupations",482030,0.0214509470364915
"983","Rhode Island","54",9190,19,"All Occupations",482030,0.0190652034105761
"984","Rhode Island","55",5640,19,"All Occupations",482030,0.011700516565359
"985","Rhode Island","56",62390,19,"All Occupations",482030,0.129431778105097
"986","Rhode Island","61",19120,19,"All Occupations",482030,0.0396655809804369
"987","Rhode Island","62",33470,19,"All Occupations",482030,0.0694355123125117
"988","Rhode Island","71",7710,19,"All Occupations",482030,0.0159948550920067
"989","Rhode Island","72",106080,19,"All Occupations",482030,0.220069290293135
"990","Rhode Island","81",19210,19,"All Occupations",482030,0.0398522913511607
"991","Rhode Island","99",20060,19,"All Occupations",482030,0.0416156670746634
"992","South Carolina","11",6240,41,"All Occupations",2062280,0.00302577729503268
"993","South Carolina","21",2230,41,"All Occupations",2062280,0.00108132746280815
"994","South Carolina","22",16870,41,"All Occupations",2062280,0.00818026650115406
"995","South Carolina","23",224780,41,"All Occupations",2062280,0.108995868650232
"996","South Carolina","31",190110,41,"All Occupations",2062280,0.092184378454914
"997","South Carolina","32",94350,41,"All Occupations",2062280,0.0457503345811432
"998","South Carolina","33",73520,41,"All Occupations",2062280,0.0356498632581415
"999","South Carolina","42",81540,41,"All Occupations",2062280,0.0395387629225905
"1000","South Carolina","44",284630,41,"All Occupations",2062280,0.138017146071339
"1001","South Carolina","45",66780,41,"All Occupations",2062280,0.0323816358593401
"1002","South Carolina","48",103910,41,"All Occupations",2062280,0.0503859805651997
"1003","South Carolina","49",51020,41,"All Occupations",2062280,0.0247396085885525
"1004","South Carolina","51",28240,41,"All Occupations",2062280,0.013693581860853
"1005","South Carolina","52",67720,41,"All Occupations",2062280,0.0328374420544252
"1006","South Carolina","53",45390,41,"All Occupations",2062280,0.0220096204201175
"1007","South Carolina","54",61960,41,"All Occupations",2062280,0.0300444168590104
"1008","South Carolina","55",18450,41,"All Occupations",2062280,0.00894640882906298
"1009","South Carolina","56",401390,41,"All Occupations",2062280,0.194634094303392
"1010","South Carolina","61",87150,41,"All Occupations",2062280,0.0422590530868747
"1011","South Carolina","62",107550,41,"All Occupations",2062280,0.0521510173206354
"1012","South Carolina","71",52430,41,"All Occupations",2062280,0.0254233178811801
"1013","South Carolina","72",448060,41,"All Occupations",2062280,0.217264386989158
"1014","South Carolina","81",78910,41,"All Occupations",2062280,0.0382634753767675
"1015","South Carolina","99",118190,41,"All Occupations",2062280,0.0573103555288322
"1016","South Dakota","11",780,41,"All Occupations",422310,0.00184698444270796
"1017","South Dakota","21",850,41,"All Occupations",422310,0.00201273945679714
"1018","South Dakota","22",3590,41,"All Occupations",422310,0.00850086429400204
"1019","South Dakota","23",47540,41,"All Occupations",422310,0.112571333854278
"1020","South Dakota","31",42680,41,"All Occupations",422310,0.101063200018943
"1021","South Dakota","32",7280,41,"All Occupations",422310,0.0172385214652743
"1022","South Dakota","33",12870,41,"All Occupations",422310,0.0304752433046814
"1023","South Dakota","42",28210,41,"All Occupations",422310,0.066799270677938
"1024","South Dakota","44",54290,41,"All Occupations",422310,0.12855485307002
"1025","South Dakota","45",7490,41,"All Occupations",422310,0.0177357865075419
"1026","South Dakota","48",18900,41,"All Occupations",422310,0.0447538538040776
"1027","South Dakota","49",4810,41,"All Occupations",422310,0.0113897373966991
"1028","South Dakota","51",6030,41,"All Occupations",422310,0.0142786104993962
"1029","South Dakota","52",25740,41,"All Occupations",422310,0.0609504866093628
"1030","South Dakota","53",6670,41,"All Occupations",422310,0.0157940849139258
"1031","South Dakota","54",5960,41,"All Occupations",422310,0.014112855485307
"1032","South Dakota","55",3240,41,"All Occupations",422310,0.00767208922355616
"1033","South Dakota","56",28660,41,"All Occupations",422310,0.0678648386256541
"1034","South Dakota","61",21050,41,"All Occupations",422310,0.049844900665388
"1035","South Dakota","62",38710,41,"All Occupations",422310,0.0916625227913144
"1036","South Dakota","71",12600,41,"All Occupations",422310,0.0298359025360517
"1037","South Dakota","72",89660,41,"All Occupations",422310,0.212308493760508
"1038","South Dakota","81",14470,41,"All Occupations",422310,0.0342639293410054
"1039","South Dakota","99",37260,41,"All Occupations",422310,0.0882290260708958
"1040","Tennessee","11",2500,41,"All Occupations",2956920,0.000845474344926478
"1041","Tennessee","21",4260,41,"All Occupations",2956920,0.00144068828375472
"1042","Tennessee","22",5840,41,"All Occupations",2956920,0.00197502806974825
"1043","Tennessee","23",268860,41,"All Occupations",2956920,0.0909256929507731
"1044","Tennessee","31",241770,41,"All Occupations",2956920,0.0817641329491498
"1045","Tennessee","32",98280,41,"All Occupations",2956920,0.0332372874477497
"1046","Tennessee","33",135340,41,"All Occupations",2956920,0.0457705991369398
"1047","Tennessee","42",134660,41,"All Occupations",2956920,0.0455406301151198
"1048","Tennessee","44",362470,41,"All Occupations",2956920,0.1225836343222
"1049","Tennessee","45",88860,41,"All Occupations",2956920,0.0300515401160667
"1050","Tennessee","48",239660,41,"All Occupations",2956920,0.0810505526020318
"1051","Tennessee","49",120740,41,"All Occupations",2956920,0.0408330289625692
"1052","Tennessee","51",37570,41,"All Occupations",2956920,0.0127057884555551
"1053","Tennessee","52",113380,41,"All Occupations",2956920,0.0383439524911056
"1054","Tennessee","53",59230,41,"All Occupations",2956920,0.0200309781799981
"1055","Tennessee","54",79880,41,"All Occupations",2956920,0.0270145962690908
"1056","Tennessee","55",32190,41,"All Occupations",2956920,0.0108863276652733
"1057","Tennessee","56",515780,41,"All Occupations",2956920,0.174431503050471
"1058","Tennessee","61",112070,41,"All Occupations",2956920,0.0379009239343641
"1059","Tennessee","62",185340,41,"All Occupations",2956920,0.0626800860354693
"1060","Tennessee","71",49180,41,"All Occupations",2956920,0.0166321713133937
"1061","Tennessee","72",675640,41,"All Occupations",2956920,0.22849451456245
"1062","Tennessee","81",96470,41,"All Occupations",2956920,0.0326251640220229
"1063","Tennessee","99",190720,41,"All Occupations",2956920,0.0644995468257511
"1064","Texas","11",20290,41,"All Occupations",12113810,0.00167494784877755
"1065","Texas","21",400020,41,"All Occupations",12113810,0.0330218155972398
"1066","Texas","22",86140,41,"All Occupations",12113810,0.00711089244424339
"1067","Texas","23",1671510,41,"All Occupations",12113810,0.137983838280442
"1068","Texas","31",646700,41,"All Occupations",12113810,0.0533853510992826
"1069","Texas","32",277480,41,"All Occupations",12113810,0.0229060881753965
"1070","Texas","33",382270,41,"All Occupations",12113810,0.0315565457936025
"1071","Texas","42",687050,41,"All Occupations",12113810,0.056716260202199
"1072","Texas","44",1532410,41,"All Occupations",12113810,0.126501076044614
"1073","Texas","45",275630,41,"All Occupations",12113810,0.0227533699141723
"1074","Texas","48",771240,41,"All Occupations",12113810,0.0636661793440709
"1075","Texas","49",214690,41,"All Occupations",12113810,0.0177227478390366
"1076","Texas","51",217730,41,"All Occupations",12113810,0.0179737010899131
"1077","Texas","52",547280,41,"All Occupations",12113810,0.045178189190684
"1078","Texas","53",403980,41,"All Occupations",12113810,0.033348715226671
"1079","Texas","54",533880,41,"All Occupations",12113810,0.0440720136769522
"1080","Texas","55",100800,41,"All Occupations",12113810,0.00832108147643062
"1081","Texas","56",1868990,41,"All Occupations",12113810,0.154285893538036
"1082","Texas","61",591720,41,"All Occupations",12113810,0.0488467294765231
"1083","Texas","62",629810,41,"All Occupations",12113810,0.0519910746495116
"1084","Texas","71",222790,41,"All Occupations",12113810,0.0183914061719641
"1085","Texas","72",2414520,41,"All Occupations",12113810,0.199319619508643
"1086","Texas","81",490910,41,"All Occupations",12113810,0.0405248224959777
"1087","Texas","99",599640,41,"All Occupations",12113810,0.0495005287353855
"1088","Utah","11",180,23,"All Occupations",1455910,0.000123634015838891
"1089","Utah","21",12460,23,"All Occupations",1455910,0.00855822131862546
"1090","Utah","22",5320,23,"All Occupations",1455910,0.00365407202368278
"1091","Utah","23",230530,23,"All Occupations",1455910,0.158340831507442
"1092","Utah","31",87810,23,"All Occupations",1455910,0.0603127940600724
"1093","Utah","32",27250,23,"All Occupations",1455910,0.018716816286721
"1094","Utah","33",42790,23,"All Occupations",1455910,0.0293905529874786
"1095","Utah","42",43160,23,"All Occupations",1455910,0.0296446895755919
"1096","Utah","44",161900,23,"All Occupations",1455910,0.111201928690647
"1097","Utah","45",40590,23,"All Occupations",1455910,0.02787947057167
"1098","Utah","48",81500,23,"All Occupations",1455910,0.0559787349492757
"1099","Utah","49",28650,23,"All Occupations",1455910,0.0196784141876902
"1100","Utah","51",25330,23,"All Occupations",1455910,0.0173980534511062
"1101","Utah","52",60880,23,"All Occupations",1455910,0.0418157715792872
"1102","Utah","53",29390,23,"All Occupations",1455910,0.0201866873639167
"1103","Utah","54",53770,23,"All Occupations",1455910,0.036932227953651
"1104","Utah","55",11190,23,"All Occupations",1455910,0.00768591465131773
"1105","Utah","56",190410,23,"All Occupations",1455910,0.13078418308824
"1106","Utah","61",72270,23,"All Occupations",1455910,0.0496390573593148
"1107","Utah","62",63320,23,"All Occupations",1455910,0.0434916993495477
"1108","Utah","71",29370,23,"All Occupations",1455910,0.0201729502510457
"1109","Utah","72",215300,23,"All Occupations",1455910,0.147880020056185
"1110","Utah","81",51390,23,"All Occupations",1455910,0.0352975115220034
"1111","Utah","99",95770,23,"All Occupations",1455910,0.0657801649827256
"1112","Vermont","11",270,23,"All Occupations",305210,0.000884636807444055
"1113","Vermont","21",120,23,"All Occupations",305210,0.00039317191441958
"1114","Vermont","22",1410,23,"All Occupations",305210,0.00461976999443006
"1115","Vermont","23",25890,23,"All Occupations",305210,0.0848268405360244
"1116","Vermont","31",18050,23,"All Occupations",305210,0.0591396087939452
"1117","Vermont","32",4260,23,"All Occupations",305210,0.0139576029618951
"1118","Vermont","33",3500,23,"All Occupations",305210,0.0114675141705711
"1119","Vermont","42",7270,23,"All Occupations",305210,0.0238196651485862
"1120","Vermont","44",44570,23,"All Occupations",305210,0.146030601880672
"1121","Vermont","45",6400,23,"All Occupations",305210,0.0209691687690443
"1122","Vermont","48",6730,23,"All Occupations",305210,0.0220503915336981
"1123","Vermont","49",3020,23,"All Occupations",305210,0.00989482651289276
"1124","Vermont","51",2170,23,"All Occupations",305210,0.00710985878575407
"1125","Vermont","52",6710,23,"All Occupations",305210,0.0219848628812948
"1126","Vermont","53",4220,23,"All Occupations",305210,0.0138265456570886
"1127","Vermont","54",4380,23,"All Occupations",305210,0.0143507748763147
"1128","Vermont","55",750,23,"All Occupations",305210,0.00245732446512237
"1129","Vermont","56",18520,23,"All Occupations",305210,0.0606795321254218
"1130","Vermont","61",14570,23,"All Occupations",305210,0.0477376232757773
"1131","Vermont","62",16740,23,"All Occupations",305210,0.0548474820615314
"1132","Vermont","71",3630,23,"All Occupations",305210,0.0118934504111923
"1133","Vermont","72",58030,23,"All Occupations",305210,0.190131384948069
"1134","Vermont","81",7540,23,"All Occupations",305210,0.0247043019560303
"1135","Vermont","99",16140,23,"All Occupations",305210,0.0528816224894335
"1136","Virgin Islands","23",2740,27,"All Occupations",32290,0.0848559925673583
"1137","Virgin Islands","44",3490,27,"All Occupations",32290,0.108082997832146
"1138","Virgin Islands","45",80,27,"All Occupations",32290,0.00247754722824404
"1139","Virgin Islands","48",840,27,"All Occupations",32290,0.0260142458965624
"1140","Virgin Islands","49",240,27,"All Occupations",32290,0.00743264168473212
"1141","Virgin Islands","51",100,27,"All Occupations",32290,0.00309693403530505
"1142","Virgin Islands","52",250,27,"All Occupations",32290,0.00774233508826262
"1143","Virgin Islands","53",1070,27,"All Occupations",32290,0.033137194177764
"1144","Virgin Islands","54",480,27,"All Occupations",32290,0.0148652833694642
"1145","Virgin Islands","56",4740,27,"All Occupations",32290,0.146794673273459
"1146","Virgin Islands","61",1170,27,"All Occupations",32290,0.0362341282130691
"1147","Virgin Islands","62",490,27,"All Occupations",32290,0.0151749767729947
"1148","Virgin Islands","71",50,27,"All Occupations",32290,0.00154846701765252
"1149","Virgin Islands","72",7800,27,"All Occupations",32290,0.241560854753794
"1150","Virgin Islands","81",540,27,"All Occupations",32290,0.0167234437906473
"1151","Virgin Islands","99",860,27,"All Occupations",32290,0.0266336327036234
"1152","Virginia","11",5980,41,"All Occupations",3832840,0.00156020079105833
"1153","Virginia","21",11320,41,"All Occupations",3832840,0.00295342357103349
"1154","Virginia","22",16810,41,"All Occupations",3832840,0.00438578182235627
"1155","Virginia","23",433790,41,"All Occupations",3832840,0.113177174105885
"1156","Virginia","31",198980,41,"All Occupations",3832840,0.0519145072583254
"1157","Virginia","32",80520,41,"All Occupations",3832840,0.0210079210194008
"1158","Virginia","33",69000,41,"All Occupations",3832840,0.0180023168199038
"1159","Virginia","42",110300,41,"All Occupations",3832840,0.0287776165976143
"1160","Virginia","44",452610,41,"All Occupations",3832840,0.118087371244299
"1161","Virginia","45",109830,41,"All Occupations",3832840,0.0286549921207251
"1162","Virginia","48",182330,41,"All Occupations",3832840,0.0475704699387399
"1163","Virginia","49",68860,41,"All Occupations",3832840,0.0179657903799793
"1164","Virginia","51",55850,41,"All Occupations",3832840,0.0145714404984294
"1165","Virginia","52",113570,41,"All Occupations",3832840,0.0296307698729923
"1166","Virginia","53",91800,41,"All Occupations",3832840,0.0239509084647416
"1167","Virginia","54",174480,41,"All Occupations",3832840,0.045522380271548
"1168","Virginia","55",47100,41,"All Occupations",3832840,0.0122885380031517
"1169","Virginia","56",554690,41,"All Occupations",3832840,0.144720364012064
"1170","Virginia","61",156540,41,"All Occupations",3832840,0.040841777898373
"1171","Virginia","62",213730,41,"All Occupations",3832840,0.0557628286075077
"1172","Virginia","71",67930,41,"All Occupations",3832840,0.0177231504576241
"1173","Virginia","72",769700,41,"All Occupations",3832840,0.200817148641738
"1174","Virginia","81",176330,41,"All Occupations",3832840,0.0460050510848353
"1175","Virginia","99",235600,41,"All Occupations",3832840,0.0614687803299903
"1176","Washington","11",35940,41,"All Occupations",3259150,0.0110274151235752
"1177","Washington","21",3320,41,"All Occupations",3259150,0.00101867051225013
"1178","Washington","22",7760,41,"All Occupations",3259150,0.0023809889081509
"1179","Washington","23",460520,41,"All Occupations",3259150,0.141300645873924
"1180","Washington","31",205020,41,"All Occupations",3259150,0.0629059724161208
"1181","Washington","32",61390,41,"All Occupations",3259150,0.018836199622601
"1182","Washington","33",94270,41,"All Occupations",3259150,0.0289247196354878
"1183","Washington","42",151970,41,"All Occupations",3259150,0.0466287222128469
"1184","Washington","44",373380,41,"All Occupations",3259150,0.114563613212034
"1185","Washington","45",79660,41,"All Occupations",3259150,0.0244419557246521
"1186","Washington","48",148880,41,"All Occupations",3259150,0.0456806222481322
"1187","Washington","49",42610,41,"All Occupations",3259150,0.0130739610021018
"1188","Washington","51",50430,41,"All Occupations",3259150,0.0154733596183054
"1189","Washington","52",79290,41,"All Occupations",3259150,0.0243284291916604
"1190","Washington","53",98820,41,"All Occupations",3259150,0.0303207891628185
"1191","Washington","54",75810,41,"All Occupations",3259150,0.023260666124603
"1192","Washington","55",24810,41,"All Occupations",3259150,0.00761241427979688
"1193","Washington","56",350420,41,"All Occupations",3259150,0.107518831597196
"1194","Washington","61",119650,41,"All Occupations",3259150,0.0367120261417854
"1195","Washington","62",222290,41,"All Occupations",3259150,0.0682049000506267
"1196","Washington","71",93150,41,"All Occupations",3259150,0.0285810717518371
"1197","Washington","72",576730,41,"All Occupations",3259150,0.176957182087354
"1198","Washington","81",123710,41,"All Occupations",3259150,0.037957749720019
"1199","Washington","99",237520,41,"All Occupations",3259150,0.0728778976113404
"1200","West Virginia","11",2040,29,"All Occupations",696620,0.0029284258275674
"1201","West Virginia","21",39000,29,"All Occupations",696620,0.0559846114093767
"1202","West Virginia","22",8130,29,"All Occupations",696620,0.0116706382245701
"1203","West Virginia","23",89940,29,"All Occupations",696620,0.129109126927163
"1204","West Virginia","31",31480,29,"All Occupations",696620,0.0451896299273636
"1205","West Virginia","32",19440,29,"All Occupations",696620,0.0279061755332893
"1206","West Virginia","33",12330,29,"All Occupations",696620,0.0176997502225029
"1207","West Virginia","42",25710,29,"All Occupations",696620,0.0369067784444891
"1208","West Virginia","44",90080,29,"All Occupations",696620,0.129310097327094
"1209","West Virginia","45",14960,29,"All Occupations",696620,0.0214751227354942
"1210","West Virginia","48",30260,29,"All Occupations",696620,0.0434383164422497
"1211","West Virginia","49",10080,29,"All Occupations",696620,0.0144698687950389
"1212","West Virginia","51",5960,29,"All Occupations",696620,0.00855559702563808
"1213","West Virginia","52",22330,29,"All Occupations",696620,0.0320547787890098
"1214","West Virginia","53",9770,29,"All Occupations",696620,0.0140248629094772
"1215","West Virginia","54",18610,29,"All Occupations",696620,0.0267147081622692
"1216","West Virginia","55",5370,29,"All Occupations",696620,0.00770865034021418
"1217","West Virginia","56",74640,29,"All Occupations",696620,0.107145933220407
"1218","West Virginia","61",33790,29,"All Occupations",696620,0.0485056415262266
"1219","West Virginia","62",63180,29,"All Occupations",696620,0.0906950704831903
"1220","West Virginia","71",11400,29,"All Occupations",696620,0.0163647325658178
"1221","West Virginia","72",115760,29,"All Occupations",696620,0.166173810685883
"1222","West Virginia","81",23780,29,"All Occupations",696620,0.0341362579311533
"1223","West Virginia","99",74320,29,"All Occupations",696620,0.106686572306279
"1224","Wisconsin","11",5560,41,"All Occupations",2848560,0.00195186339764653
"1225","Wisconsin","21",4710,41,"All Occupations",2848560,0.0016534670149128
"1226","Wisconsin","22",14560,41,"All Occupations",2848560,0.00511135450894487
"1227","Wisconsin","23",281360,41,"All Occupations",2848560,0.0987727132305446
"1228","Wisconsin","31",374160,41,"All Occupations",2848560,0.13135057713371
"1229","Wisconsin","32",168750,41,"All Occupations",2848560,0.0592404583368439
"1230","Wisconsin","33",177330,41,"All Occupations",2848560,0.062252506529615
"1231","Wisconsin","42",164480,41,"All Occupations",2848560,0.0577414553318168
"1232","Wisconsin","44",333950,41,"All Occupations",2848560,0.117234672957565
"1233","Wisconsin","45",80270,41,"All Occupations",2848560,0.028179150167102
"1234","Wisconsin","48",166960,41,"All Occupations",2848560,0.0586120706602634
"1235","Wisconsin","49",42850,41,"All Occupations",2848560,0.0150426882354593
"1236","Wisconsin","51",35040,41,"All Occupations",2848560,0.0123009520599882
"1237","Wisconsin","52",126550,41,"All Occupations",2848560,0.0444259555705339
"1238","Wisconsin","53",47230,41,"All Occupations",2848560,0.0165803072429578
"1239","Wisconsin","54",68500,41,"All Occupations",2848560,0.0240472379026596
"1240","Wisconsin","55",47250,41,"All Occupations",2848560,0.0165873283343163
"1241","Wisconsin","56",344570,41,"All Occupations",2848560,0.120962872468897
"1242","Wisconsin","61",99290,41,"All Occupations",2848560,0.0348562080489791
"1243","Wisconsin","62",165320,41,"All Occupations",2848560,0.0580363411688713
"1244","Wisconsin","71",70670,41,"All Occupations",2848560,0.0248090263150504
"1245","Wisconsin","72",504870,41,"All Occupations",2848560,0.177236919706799
"1246","Wisconsin","81",106920,41,"All Occupations",2848560,0.0375347544022243
"1247","Wisconsin","99",149550,41,"All Occupations",2848560,0.0525002106327408
"1248","Wyoming","11",120,23,"All Occupations",269320,0.000445566612208525
"1249","Wyoming","21",36650,23,"All Occupations",269320,0.136083469478687
"1250","Wyoming","22",3650,23,"All Occupations",269320,0.0135526511213426
"1251","Wyoming","23",43900,23,"All Occupations",269320,0.163003118966285
"1252","Wyoming","31",5240,23,"All Occupations",269320,0.0194564087331056
"1253","Wyoming","32",2440,23,"All Occupations",269320,0.00905985444824001
"1254","Wyoming","33",1270,23,"All Occupations",269320,0.00471557997920689
"1255","Wyoming","42",11110,23,"All Occupations",269320,0.041252042180306
"1256","Wyoming","44",31850,23,"All Occupations",269320,0.118260804990346
"1257","Wyoming","45",5350,23,"All Occupations",269320,0.0198648447942967
"1258","Wyoming","48",20400,23,"All Occupations",269320,0.0757463240754493
"1259","Wyoming","49",2300,23,"All Occupations",269320,0.00854002673399673
"1260","Wyoming","51",3130,23,"All Occupations",269320,0.011621862468439
"1261","Wyoming","52",5370,23,"All Occupations",269320,0.0199391058963315
"1262","Wyoming","53",6980,23,"All Occupations",269320,0.0259171246101292
"1263","Wyoming","54",5830,23,"All Occupations",269320,0.0216471112431308
"1264","Wyoming","55",330,23,"All Occupations",269320,0.00122530818357344
"1265","Wyoming","56",18210,23,"All Occupations",269320,0.0676147334026437
"1266","Wyoming","61",13560,23,"All Occupations",269320,0.0503490271795633
"1267","Wyoming","62",11360,23,"All Occupations",269320,0.0421803059557404
"1268","Wyoming","71",2920,23,"All Occupations",269320,0.0108421208970741
"1269","Wyoming","72",67470,23,"All Occupations",269320,0.250519827714243
"1270","Wyoming","81",9420,23,"All Occupations",269320,0.0349769790583692
"1271","Wyoming","99",25560,23,"All Occupations",269320,0.0949056884004159
